review_rating,level_1,review_text,author_id,author_name,author_app_version,review_datetime_utc,review_likes
1,211626,i don't know why i can't go through my load!! i tried uninstall and install for a couple of times already,109851*********393027,A Google user,5.58.1,2022-11-05 00:09:59+00:00,0
1,3439,"Naglock ang isang account ko. Im trying to retrieve it, pero paulit ulit 
ang instructions, and i'm following it until now wala padin. Locked padin 
ang account ko.",110677*********623461,A Google user,5.6.0,2018-08-20 17:16:33+00:00,0
1,297735,Won't let me log in to my account please fix this I still have money their 😭,110395*********284062,A Google user,5.69.1,2023-10-23 23:11:07+00:00,0
1,69143,Pwede bang mahiya nman kayu sa serbisyo nyu....verrrrryyy poooor poo..... Walang kwenta!!!! Nakaka dismaya,110111*********331838,A Google user,5.37.0,2021-02-13 06:35:35+00:00,0
1,304937,"Such hypocrisy from Globe that our device is ""not secure"" just because some phone settings are enabled. It's not like our phones have been rooted or something. Secure your app first, do not blame your lapses to your users.",113776*********348726,A Google user,5.69.3,2023-11-05 16:29:32+00:00,0
1,253080,TOOK ALL MY MONEY!!!!,110072*********375247,A Google user,5.64.1,2023-05-23 06:44:52+00:00,0
1,141023,All of the selection (dropdown) in the profile verification is not working. What a mess!,118025*********289333,A Google user,5.48.1,2022-01-23 03:03:36+00:00,0
1,298217,None of the solutions for the device security reference no. 5 works.,115492*********346369,A Google user,5.69.1,2023-10-24 06:42:07+00:00,0
1,80751,I dont like this app because it cant verify to the PayPal to fill information,100275*********738486,A Google user,5.39.1,2021-05-02 02:07:59+00:00,0
1,142853,Salamat aking gcash,108847*********758757,A Google user,5.49.1,2022-02-15 13:24:20+00:00,0
1,285832,i cannot open my account😥,102394*********217286,An***********do,5.69.0,2023-10-11 09:48:39+00:00,0
1,222563,Too many errors on app,100677*********422485,A Google user,5.59.0,2022-12-08 03:39:33+00:00,0
1,288093,Bat nawala gcash ko,102669*********985628,Mi***********on,5.69.0,2023-10-12 22:36:20+00:00,0
1,73988,I been trying to upgrade my account but never works When I use my photo ID still not work..,116414*********722197,A Google user,5.38.1,2021-03-28 07:38:06+00:00,0
1,216700,Nakakasawa mag update,109942*********258573,A Google user,5.57.1,2022-11-29 09:56:35+00:00,0
1,123144,Too many problems -_-,100757*********786208,A Google user,5.28.0,2021-11-10 11:21:29+00:00,0
1,122143,It's annoying how I have to install and uninstall it every time because the app won't open. Such a hassle.,102718*********752331,A Google user,5.32.1,2021-10-31 02:49:10+00:00,0
1,29376,"Where the heck is my refund??? I have been going back and forth with regarding my refund since November 7, 2019 and until now it's Jan 5, 2020. You guys keep on telling me that it is already with the specialized team and everything is in order but nothing. I have sent numerous emails, I made tons of phone calls and chatted so many times but nobody gave a clear explanation on what is going on. It is my money and I have given you all proof of my refund and you guys confirmed it's refunded",110929*********956039,A Google user,5.24.0,2020-01-05 13:01:17+00:00,0
1,183716,Update problem,114733*********223528,A Google user,5.53.1,2022-07-06 04:08:10+00:00,0
1,24517,After the latest update the confirm option when buying load is missing. I can no longer buy load.,104218*********599384,A Google user,5.21.2,2019-10-21 03:15:46+00:00,2
1,227153,PNget nyo kabanding.. sa una lang magaling apps na to.. Di na dumating 50 ko pero may text message na dumating pero di ko narecieve ung pera.. Hahaha awit sa inyo. tapos may kakilala ako di nag aavail sa Google Binawasan ng 1k mahigit... Bago pa kitain .. NaNyoPo!!!,109601*********883716,A Google user,5.60.0,2022-12-28 04:36:32+00:00,0
1,68980,Why there are not in the list of a student ID,112731*********653133,A Google user,5.37.0,2021-02-10 10:02:39+00:00,0
1,109033,Too much bug pls fixxx,113073*********647958,A Google user,5.44.1,2021-09-12 11:33:01+00:00,0
1,112590,helo every month b mag update i need to open my gcsh account to buy a load but almost 1day already still pending i need the load now please check your network tnx,112031*********652619,A Google user,5.43.0,2021-09-20 09:18:07+00:00,0
1,303353,"I entered the right authentication code and it said that it was (code) so I entered it and it said ""invalid"" even though I entered the right code",115740*********814196,A Google user,5.69.3,2023-11-03 09:30:49+00:00,0
1,214239,They always update the app but it's getting more complicated and worst every time they do it.,110898*********225768,A Google user,5.58.2,2022-11-13 14:06:36+00:00,0
1,224141,Everytime i closed it after i use the icon of the application will be gone.. I have to uninstall it then reinstall it to get the application.,100359*********478739,A Google user,5.46.0,2022-12-13 00:37:25+00:00,0
1,26207,where is my receipt for my ebill?i pay my ebill this day my load deducted but i dont receive any confirmation.,105688*********910161,A Google user,5.21.1,2019-12-02 04:35:04+00:00,0
1,188260,The taking picture of ID's is so unfriendly!,114728*********586506,A Google user,5.54.0,2022-07-25 07:23:51+00:00,0
1,58675,I am a student and I've been using this app before. I lost my sim and couldn't recover my money from that. I've mailed but never got a reply. Now I can't get verified using my student ID and I don't have any of the valid ID's that they require. I can't send money to anyone unless I get fully verified. It WAS very helpful to me as a student but now I'm very disappointed that I can't fully access this app.,107198*********285968,A Google user,5.31.1,2020-10-15 10:16:14+00:00,2
1,279553,Can you guys fix the error in game credits?,117179*********663208,A Google user,5.68.1,2023-10-04 00:11:26+00:00,0
1,86861,Ginagamit ko gcash pang benta load pero may time na hindi dumadating ang load pero binabawasan na nila ung laman ng gcash ko nakaka dissapoint kayo maluluge ako sa inyo,102348*********014942,A Google user,5.41.0,2021-06-07 01:05:01+00:00,0
1,297665,Bigla bigla kang mawawalan ng pera without otp,102130*********887657,A Google user,5.69.0,2023-10-23 21:23:19+00:00,0
1,235321,Maintenance problem always,107409*********278773,A Google user,5.61.0,2023-03-08 09:57:00+00:00,0
1,244839,Napaka bulok talaga ng system ng gcash nito nga entry level ata developer nito eh kingina napakatagal mag send ng otp pag globe sim lintik na yan,111334*********886897,A Google user,5.63.2,2023-04-28 15:45:14+00:00,0
1,162910,Cant register kuwaot number,108550*********165826,A Google user,5.51.0,2022-04-18 20:02:30+00:00,0
1,228094,I really don't understand gcash what do you mean by trouble shooting in my account??? I can't login my gcash account,111961*********333830,A Google user,5.60.0,2023-01-07 14:47:12+00:00,0
1,280685,I only rate 1 star because I can't open my gcash acct. Why?,107292*********616917,A Google user,5.69.0,2023-10-09 00:24:30+00:00,0
1,195222,"Fickle, unreliable, inconsiderate, requires authentication through text only (sms), no other means of authentication available. So what happens now to guys without network, guys who work in the middle of the sea? All of a sudden out of nowhere, my gcash erroneously claimed that my authentication code is more than 90 days old. Hello, I've just re-authenticated last July 24, it wasn't even a month ago. I'll let you in a secret, I'll go back using credit card, won't cost anything, earn points even.",109007*********031843,A Google user,5.55.0,2022-08-09 09:44:10+00:00,4
1,155273,Can't even open it.,116708*********516532,A Google user,5.50.0,2022-04-01 11:23:31+00:00,0
1,250867,Lots of technical issues,115792*********441436,A Google user,5.64.1,2023-05-13 07:46:22+00:00,0
1,197428,There's no signal in my area. Now how am I going to access this app? I was planning to link it on my Google Authenticator but then the annoying 2 step verification decided to show up.,106114*********642908,A Google user,5.55.0,2022-08-21 07:06:43+00:00,243
1,244807,Can't install!! What happened??,116406*********913862,A Google user,5.63.1,2023-04-28 15:14:56+00:00,0
1,151882,So awesome Gcash,101219*********442310,A Google user,5.47.0,2022-03-12 04:17:15+00:00,1
1,144498,"d tinatanggap ang mumurahin cp, kelamgan super clear",117005*********429886,A Google user,5.48.1,2022-02-27 03:21:41+00:00,0
1,221494,Ayaw mag open ng app!!,104144*********047712,A Google user,5.59.0,2022-12-05 10:12:27+00:00,0
1,186053,Sige lang ki pa update,112025*********010094,A Google user,5.53.1,2022-07-11 03:20:58+00:00,0
1,271437,Why the app is automatic missing while it was recently reinstalled??? Is it glitch or what?? Please kindly fix it if there is a bug on the app,111622*********881830,A Google user,5.67.0,2023-08-03 11:54:22+00:00,0
1,174023,Pleas have thebg credit activated by the users who mostly use gcash i already using mine since oandemic with my bills and all but g credit is still lock my friends already unlock theirs but mine is taking forever,102644*********892851,A Google user,5.52.1,2022-06-07 14:39:05+00:00,1
1,225264,My gcash app won't open after i update it!,100023*********273488,A Google user,5.59.1,2022-12-17 09:12:31+00:00,0
1,176816,Kaka asar update ng update. Hindi ba pwedeng kahit hindi pa ma update ay pwede pa ding buksan?,117945*********632860,A Google user,5.53.1,2022-06-10 10:54:06+00:00,0
1,63983,LOL I CASHED IN BUT I DID NOT RECEIVE MY MONEY. NICE GOING USELESS APP,113090*********045244,A Google user,5.35.0,2020-12-13 06:39:11+00:00,0
1,242934,Very loading. Cant log in right away.,108725*********110642,A Google user,5.55.0,2023-04-17 11:02:20+00:00,0
1,172036,"Such a hassle to update constantly, and the update frequently fails",103418*********867496,A Google user,5.50.0,2022-05-31 11:12:17+00:00,0
1,246890,I can't open my account... I have gloan to pay... And it's due soon..,103050*********806264,A Google user,5.63.2,2023-05-02 03:13:02+00:00,0
1,151379,"Update? I can't delete the other apps. They're important to me. Now, I can't access my money. Why the sudden need to update?",106232*********876987,A Google user,5.48.1,2022-03-10 03:20:59+00:00,0
1,81409,i cant download this apps to my phone,117571*********028259,A Google user,5.31.1,2021-05-11 08:38:34+00:00,0
1,273403,Please fix your app. I can't open my acc and after i put my pin the result is internal server error and my face did not recognize by the system. Fix it ASAP.,111882*********336544,A Google user,5.67.0,2023-08-15 11:54:49+00:00,9
1,266029,this isn't working. very disgusting,114419*********992548,A Google user,5.66.2,2023-07-19 06:20:01+00:00,0
1,225281,keeps crashing,115576*********130153,A Google user,5.59.1,2022-12-17 10:18:26+00:00,0
1,179925,this is easy to use app the reason i giving it 1 star is because they doesnt give an update regarding on the verification of my account its almost 3 weeks now and when u apply for a ticket its all the same messages u gonna get since its automated.,100548*********702857,A Google user,5.53.1,2022-06-26 04:03:20+00:00,0
1,278493,Gcash always problem my account sofar can't access transfer from bank to gcash... oh my god poor service..,106776*********190221,A Google user,5.68.1,2023-09-23 05:08:12+00:00,0
1,303425,Lagi nlang maintenance. Di makapagsend kung kelan inupdate. Grabeng Otp yan kalahating oras bago dumating nakakahiya sa customer,116806*********970442,A Google user,5.69.3,2023-11-03 09:56:17+00:00,0
1,188526,verification is too slow and i already gone thru so much and many times yet globe wouldnt verified my acct!!!!,103652*********297263,A Google user,5.53.1,2022-07-27 15:48:58+00:00,0
1,289287,Pakiayos naman gcash simula ng update ko gcash ko palagi nalang error sa pag lologin,114055*********905583,Le***********lo,5.69.0,2023-10-13 22:58:18+00:00,0
1,15192,"the gosurf50 voucher doesn't work! when you try to redeem the voucher, it always says something went wrong try again in a few minutes. well i've been trying for days and it basically is like that all the time when i try to redeem the voucher. so disappointing...",104542*********830402,A Google user,5.17.2,2019-06-11 05:15:21+00:00,2
1,259850,Lagi nalang nag update ung apps,103799*********840935,A Google user,5.65.0,2023-06-15 07:49:42+00:00,0
1,28630,Gcash was overall ok. It made my life convient but gcash isn't entirely secured because my account got hacked three times. I tried changing mpin too if you asked me. No I didn't tell anyone my mpin ever since I got my gcash. I didn't use gcash on any online site but suddenly my gcash got hacked. It stared sending money to a unknown sites.,109390*********957129,A Google user,5.24.0,2019-12-20 19:15:15+00:00,0
1,242169,It's always asking for upgrade the app .. But Its low when it comes on using this app .. I'm always waiting for several minutes for opening the app .. its says loading i have to turn it off and on my data or wifi so it will begin again .. its getting worst . Please fix GCASH please,107705*********852804,A Google user,5.63.0,2023-04-14 13:42:50+00:00,0
1,195497,"this app sucks, it keeps updating tss.",113722*********629785,A Google user,5.54.0,2022-08-10 06:53:12+00:00,0
1,149096,"Do not trust this site... Sa experience ko pag nagbayad ako mag send ang gcash ng OTP bago I confirm ang payment. Pero this morning as early as 5:15 nag send sila s akin ng payment confirmation 2 times without sending first the OTP to my registered no pano nangyari yun. Sinubukan ko mag ask s virtual s customer service nla useless wlang alam, idiot... Ang customer service nila. Naglagay sila ng 24/7 call center pero wla p rin kwenta kc di nmn makontak.",100775*********234994,A Google user,5.50.0,2022-03-04 22:17:16+00:00,0
1,33910,I can't login right now. What's happening? The app keeps on saying that there was an error. I tried to reinstall the app but nothing has changed. Kindly fix this right now because I really need to have an access to my account especially I'm in a quarantine now.,109461*********258667,A Google user,5.26.2,2020-03-22 09:39:20+00:00,4
1,220282,"Recent update makes the app disappear from the app list, so everytime you want to use gcash you need to reinstall the app",115779*********893537,A Google user,5.59.0,2022-12-03 02:45:18+00:00,0
1,57450,"Please fix your app my husband and I were really disappointed 😞 😞 😞 😞 we used G-cash everytime we buy food, essentials, load and pay card bills but everytime we open this app we needs to updated its really hassle for us please give an action thank you 🙏🙏🙏🙏",104309*********383613,A Google user,5.31.1,2020-10-03 23:05:16+00:00,0
1,288115,Gcash get me mad cause how many times i open it always error,113341*********642394,Al*********jo,5.69.0,2023-10-12 23:19:59+00:00,0
1,140584,They don't response right away. They said I will get another response within 24 hours but up until now there's no response at all! This is really a bad experience with this online mobile money transaction,112418*********975708,A Google user,5.48.1,2022-01-17 05:47:05+00:00,2
1,101842,Worst app ever!!!!!,108989*********282114,A Google user,5.43.0,2021-08-13 12:00:15+00:00,0
1,181965,pls .accept .my pwd id,117306*********453170,A Google user,5.54.0,2022-07-04 13:41:20+00:00,0
1,235094,hi gcash kindly return my money now.i badly need it....kindly reverse your error now please .i transfer money from gcash to unionbank.i didnt receive email confirmation and it didnt show in my transaction history..please help,109781*********085353,A Google user,5.61.0,2023-03-06 04:54:03+00:00,2
1,267224,"App is bugged out after backing out of the transaction to edit the details the app bugs out, not letting you confirm your transaction after editing",112517*********014824,A Google user,5.66.3,2023-07-25 08:17:19+00:00,0
1,140207,"There's strange thing im concerned with so I rate it 1 star. I'm afraid this time when I wake up, I see in my phone a two version of gcash installed in my phone. I dont know where the other one came from and when I click it, the app disappear itself turning to one gcash app in my phone. Although I did not input anything about my account, its just alarming",112646*********633569,A Google user,5.48.1,2022-01-12 12:45:06+00:00,21
1,212485,naka ilang update na ako hnd ko parin maopen gcash ku .. ilang update na po . sa isang araw naka sampo nao bkt d ku parin naopen,108802*********648573,A Google user,5.58.1,2022-11-08 22:08:40+00:00,0
1,1365,the app keeps on crashing i cant link my paypal,113087*********049956,A Google user,4.2.0,2017-09-02 12:47:34+00:00,2
1,60126,I tried my account to be verified but it keeps saying 'system error' many times. Its frustrating.,105159*********030947,A Google user,5.33.0,2020-10-26 04:41:27+00:00,2
1,239733,Tagal mag update ng gcash... 👎,110272*********735346,A Google user,5.52.1,2023-03-31 20:41:07+00:00,0
1,229082,Stupid app many error,109098*********054816,A Google user,5.60.0,2023-01-14 16:55:04+00:00,0
1,241878,Pakibalik mga ninakaw niyo,103853*********000397,A Google user,5.63.0,2023-04-14 02:37:40+00:00,0
1,271248,.i click it everytime.but its hard to open.what can i do?,109414*********953757,A Google user,5.66.3,2023-08-02 22:01:31+00:00,0
1,183200,"Sana may option na ""Later"" pag may UPDATE. Hindi yung nagmamadali na may kailangang bayaran, tapos bigla magpa-pop yung UPDATE. Yun yung hindi ok, the rest ok naman.",116409*********468357,A Google user,5.53.1,2022-07-05 12:14:01+00:00,0
1,274143,dili nako ma open ako gcash.. 3days na.need mi makakuha money wa mi pang palit bugas,104535*********081649,A Google user,5.67.0,2023-08-20 10:30:57+00:00,0
1,121495,The app wont open.,101792*********148776,A Google user,5.45.0,2021-10-25 01:54:37+00:00,0
1,229424,Hindi ko ma verify account ko nung december pa to baka nsman,108669*********005525,A Google user,5.60.0,2023-01-17 09:32:23+00:00,0
1,224751,Di ma open,106199*********725294,A Google user,5.59.1,2022-12-15 06:16:27+00:00,0
1,202689,"Paki balik ung 1,900 na nascam ninyo. Di po pinupulot ang pera. Na confirm naman po ninyo na may na transfer akong pera from online banking pero di naman pumasok sa gcash ko ung 1,900. MGA SCAMMER KAYO‼️",113938*********392050,A Google user,5.56.0,2022-09-14 06:17:04+00:00,0
1,111115,ᴡᴏʀsᴛ ᴀs ᴡᴏʀsᴛ 😫,112675*********946922,A Google user,5.44.1,2021-09-16 00:14:18+00:00,0
1,2614,"this app is useless for me I cant recover my account .. I do some 
instruction but still useless I have so many request but still have no 
reponse😑 I use my account also in my messenger application and also 
icalling *143# in my phone but still not working😑 I want to rebate a load 
from gcash I hope you fix it",111569*********769738,A Google user,5.2.1,2018-04-24 08:22:54+00:00,0
1,291021,Tangin@ update n nmn..,102934*********944785,Ja***********na,5.68.1,2023-10-15 13:23:11+00:00,0
1,305866,"It's so frustrated because i can't open my gcash , even though i need my money but i can't open it ,😥 even if my phone is harmful application 😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥 please fix this because i need my money😥",114590*********604012,A Google user,5.69.3,2023-11-06 21:47:42+00:00,0
1,153445,Wala kwenta din ako maka register walang ibang option na id,104000*********646479,A Google user,5.50.0,2022-03-21 12:02:24+00:00,0
1,196865,The otp didn't send and if there it say invalid I been fixing it and please give my money back,112555*********494462,A Google user,5.55.0,2022-08-17 12:06:54+00:00,0
1,100814,Petmaster loding vedio,104794*********959055,A Google user,5.43.0,2021-08-08 10:05:25+00:00,0
1,269013,too slow connection,100651*********793676,A Google user,5.66.2,2023-07-27 08:59:58+00:00,0
1,256381,"Biometrics not working,cant log in my gcash 😡",107021*********968230,A Google user,5.64.2,2023-05-28 10:56:22+00:00,0
1,128255,Diyos ko cge manla sini update,104901*********806424,A Google user,5.46.0,2021-11-24 10:40:37+00:00,0
1,89311,Inconvenience,114451*********637810,A Google user,5.41.0,2021-06-22 14:06:33+00:00,0
1,9999,why i cantcash in using my enrolled debit cash ?,117387*********539408,A Google user,5.14.0,2019-03-29 14:29:34+00:00,0
1,16855,maganda po ang gcash,109927*********843582,A Google user,5.16.1,2019-07-02 11:14:41+00:00,0
1,208651,The app was gone in my home screen. Please fix this. It's time consuming to install and uninstall for the nth time. Ty,101872*********652135,A Google user,5.57.1,2022-10-16 05:41:40+00:00,0
1,271793,so corrupt event the signal of globe is very bad!,116959*********134794,A Google user,5.67.0,2023-08-05 08:02:47+00:00,0
1,287947,Cant open so disappointed to this app,106018*********535257,m****y,5.69.0,2023-10-12 15:49:48+00:00,0
1,256321,It's been 1 month since I verified my g-cash but until now nothing is happening😾,104647*********259450,A Google user,5.64.2,2023-05-28 09:29:41+00:00,0
1,270770,Your app keep disappearing in my poco m3,110166*********669284,A Google user,5.66.3,2023-08-01 00:14:17+00:00,0
1,68234,I've been buying load here and until now all of my scratch a load vouchers have not arrived. It would be better if they retained their 5 percent rebate. So poor in service.,117226*********818237,A Google user,5.36.0,2021-01-31 11:14:01+00:00,0
1,300052,It's not good enough,111966*********475138,A Google user,5.69.1,2023-10-27 01:27:08+00:00,0
1,255741,I cannot Log In my gcash outside the country.,110583*********463436,A Google user,5.64.2,2023-05-27 18:58:48+00:00,0
1,288456,ayaw mabuksan,115019*********525875,An********la,5.69.0,2023-10-13 04:36:53+00:00,0
1,26233,"GCredit not reflected, I already sent a ticket, support unresponsive.",115492*********101716,A Google user,5.22.1,2019-12-03 01:41:00+00:00,0
1,76103,why its too long to update? and in terms of buy load why it dont have any rebate ?,101123*********911894,A Google user,5.38.1,2021-04-11 04:47:50+00:00,0
1,99132,Its easy to buy load and sending money,101464*********160118,A Google user,5.42.0,2021-08-04 04:32:14+00:00,0
1,18964,hindi ako maka update? bakit kaya?,115885*********487764,A Google user,5.18.2,2019-08-02 10:08:46+00:00,0
1,286523,GCASH SCAMMER,103013*********920591,KA**************BO,5.69.0,2023-10-11 17:25:22+00:00,0
1,153693,Gagsto ang pangit amputa hayop nag update kapa dami nyo dama sa buhay porket kailangan kayo ng maraming tao.,104820*********723011,A Google user,5.50.0,2022-03-22 22:30:40+00:00,0
1,185607,Even better daw kapag updated. Sinong niloko nyo! Andaming nawalang features mema kayo!,112829*********613051,A Google user,5.53.1,2022-07-09 15:45:04+00:00,0
1,115376,Very nice A,105578*********296929,A Google user,5.45.0,2021-10-01 11:34:08+00:00,0
1,214837,Bad update 😡😡😡 making overcharge on grab voucher payment,115015*********089937,A Google user,5.58.2,2022-11-16 14:26:21+00:00,0
1,231781,Evry time i open have always an update. Putang ina mo qbala ka sa transaksyon,114094*********920351,A Google user,5.60.0,2023-02-09 06:35:01+00:00,0
1,209532,"Your unexpected constant maintenance is so annoying! I put my money in this app a lot and I'm thinking of stopping altogether because of its unreliability. Until you fix this, this will remain one star.",115767*********945483,A Google user,5.57.1,2022-10-19 19:38:19+00:00,1
1,249484,Baliw yang mga nasa gcash mga inutil,108278*********359743,A Google user,5.63.2,2023-05-09 11:42:02+00:00,0
1,70782,I opened almost one month I send many times my documents for verification still not verified I send complaints email a d again my documents still not verified What is this?,116180*********163930,A Google user,5.37.0,2021-02-20 09:39:01+00:00,0
1,222909,kaumay namn tong gcash monthly update tapos kahina ng hinayupak na signal ng globe.. emergency di manlang magamit agad ung gcash..,101905*********148168,A Google user,5.58.2,2022-12-09 02:21:36+00:00,0
1,227460,"I HATE THIS DISCOVER THING. Like seriously? Do I have to to this every single time? I can't even skip it?!? As a user for awhile now, you really think I don't know how to use gcash?!? IT'S A WASTE OF TIME FOR GOODNESS SAKE. TAKE IT AWAY.",104624*********232369,A Google user,5.60.0,2022-12-31 02:59:11+00:00,44
1,15205,My email verification cant be verified because of an error fix this!,113964*********972999,A Google user,5.17.2,2019-06-11 09:30:48+00:00,0
1,81770,It was good at first but it'll waste your money i bought a garena shell and till now it's still not giving me the code what a waste of time and money even the submit tickets are useless.,116101*********494982,A Google user,5.40.0,2021-05-16 22:10:19+00:00,1
1,217867,bat diko ma open?,109284*********358980,A Google user,5.59.0,2022-12-01 22:03:10+00:00,0
1,240,Converting prepaid load to gcash USED TO work. read: used to.,109461*********476754,A Google user,2.3.4,2015-09-22 09:50:50+00:00,0
1,188524,Do something with automated capture of the ID...,109027*********803611,A Google user,5.54.0,2022-07-27 15:25:41+00:00,0
1,136199,i really hate these app..it's always need to update...is these an everlasting UPDATE?!?!?! it's eating too much space of my phone's memory!!!,113837*********678730,A Google user,5.46.1,2021-12-13 16:37:39+00:00,1
1,285417,Wƃɐupɐ suɐuƃ ƃɯıʇıu ʞso ʞʃɐuƃɐu ɯʎ ıuʇǝɹuǝʇ ʞdɐ suɐ ʞɥıʇ ɟɹǝǝ pɐʇɐ ʃuƃ ɐʎ ƃɯɐuɐ.,116386*********150588,Le*********ez,5.67.0,2023-10-11 05:55:17+00:00,0
1,47269,No Student ID for verification of my GCash Account how disappointing.,114758*********860936,A Google user,5.30.2,2020-07-26 08:32:52+00:00,0
1,173846,Bakit ang tagal mag update. Dati madali lng ngayon grabi kanina pa ako nag update. Paki check nman po.,117955*********322516,A Google user,5.51.0,2022-06-07 12:34:01+00:00,0
1,170330,Gcash can you please leave your user if they want to update the new version or not. Coz my phone is outdated and everytime i updated per your request on the app i have a big problem everytime. I cannot open it and its a hassle to a user like me. Im fine with the old version. I know you always have a new feature to the app but at some point of some user like me my phone cant cope up with the new version. And you always updated your app like for Godsake. Pls let as be if we want to update or not.,113164*********291413,A Google user,5.52.1,2022-05-27 13:20:02+00:00,2
1,137950,I cannot open my account,110089*********646690,A Google user,5.47.0,2021-12-24 00:45:51+00:00,0
1,289685,"After the update it wont open now if your using a wifi connection , unless you use data then you will get into the app , it sucks now because i not using data all the time",102201*********342063,Re******fu,5.69.0,2023-10-14 06:22:31+00:00,0
1,293437,Totally a garbage now i create a new gcash account and i can't fully verify. I can't withdraw the money i inserted form my atm because it need fully verified but it happens it can't verify the new acc.,114322*********995642,al***********to,5.69.0,2023-10-19 01:01:47+00:00,0
1,307532,"SLOW APP, No proper System, Less reliable, less secure",103635*********535476,A Google user,5.69.3,2023-11-09 03:48:25+00:00,0
1,257721,It's good but why it always need to be updated?? And it's so loading if ever you want to use it😑😑,102536*********548624,A Google user,5.64.1,2023-06-01 03:15:02+00:00,0
1,234427,"I've been using gcash app regularly, i dont know why my gscore keeps on ups and downs. I will use other platform like coins.ph and payMaya more often now",107416*********737919,A Google user,5.61.0,2023-02-28 05:10:48+00:00,1
1,187955,Putangina Ina kung kelan emergency ayaw mo pang gumana putangina nio,106569*********021922,A Google user,5.54.0,2022-07-22 11:56:42+00:00,0
1,209237,Puro update 🙄,114048*********845043,A Google user,5.57.1,2022-10-18 07:04:58+00:00,0
1,274107,"Im trying to log in also but the result is always ""something went wrong"" poor apps much better to use another e wallet like MAYA.",114181*********842968,A Google user,5.67.0,2023-08-20 04:43:42+00:00,0
1,138378,Hahahahahatdog,115888*********393327,A Google user,5.47.0,2021-12-26 15:53:53+00:00,0
1,178822,I always have a problem with the verification especially the automated capture of the ID which is the first step. I would literally need to tilt the phone over and over again just to get the perfect remark which would automatically capture the photo of the ID but that won't guarantee that the photo would be clear enough to be verified. I wish you could fix this problem as soon as possible.,109746*********683970,A Google user,5.53.1,2022-06-17 07:55:57+00:00,67
1,151847,Hindi mabilis mag resolba ng problema pera pinag uusapan dito tapos nag hihintay kami ng 3days pa kailangan na kailangan namin yung pera,106061*********745403,A Google user,5.50.0,2022-03-12 01:16:24+00:00,0
1,149998,Panira sa hanap buhay,109829*********785705,A Google user,5.50.0,2022-03-06 06:25:55+00:00,0
1,249363,This face recognition always error,109649*********352372,A Google user,5.64.1,2023-05-09 07:34:51+00:00,0
1,210301,"installed app suddenly disappeared, and cant use the app",115004*********641140,A Google user,5.57.1,2022-10-24 09:13:08+00:00,0
1,101702,PLEASEE FIX SUBMIT TICKETTTT,110057*********707266,A Google user,5.43.0,2021-08-12 17:18:59+00:00,0
1,209364,Bakit ganito hnd kona naman mabuksan,104183*********175584,A Google user,5.57.1,2022-10-18 23:48:26+00:00,0
1,143890,Why I'm not log in?,112877*********346519,A Google user,5.49.1,2022-02-20 12:06:45+00:00,0
1,217345,"It was good not untill gcash insisted to be updated, the heck am I suppose to do with this I can't open my gcash account, I cannot proceed on the next step when it's not accepting the OTP??? I STILL HAVE BALANCE ON MY ACCOUNT NOW I CAN'T USE IT!!!!!!!!!!!! WHAT A WASTE OF TIME",115882*********684793,A Google user,5.59.0,2022-12-01 03:18:11+00:00,0
1,208647,Tagal naman maauthenticate sa bagong update..,104138*********564989,A Google user,5.57.1,2022-10-16 05:32:56+00:00,0
1,210622,Sana may student ID para ma complete verify ko,102069*********543837,A Google user,5.57.1,2022-10-26 23:51:42+00:00,0
1,277524,im waiting for my account to be verified and it takes 3 weeks and still not verified? and also I can't open my other account but I've put the correct mpin. what is this problem pls fix it my money is wasted in that account i cant open it! 😠,104388*********530667,A Google user,5.62.0,2023-09-14 06:21:22+00:00,0
1,270508,"Nakaka Inis nmn ang gcash app kailangan laging iuupdate wala ng natira sa gallery ko at konti na lng din ang app ko, tapus ngayon ayaw pa den ma update plss nmn playstore babaan mo nmn ang MB ng gcash",100779*********694964,A Google user,5.66.2,2023-07-31 02:43:26+00:00,0
1,255219,"After the recent update, I can't log in with my account. Please fix ASAP.",116923*********864924,A Google user,5.64.2,2023-05-27 09:22:39+00:00,0
1,108177,Allways Nlng Updating,102368*********634338,A Google user,5.43.0,2021-09-11 14:08:44+00:00,0
1,229011,i cant open my gcash it's been 3 day's,104118*********331720,A Google user,5.60.0,2023-01-14 07:02:37+00:00,0
1,183998,Why there is no TM and GLOBE pls fix it,112931*********473368,A Google user,5.54.0,2022-07-06 10:08:55+00:00,0
1,265711,The face recognition has some problem. It tend to not recognize my face even though I already follow the instructions in the troubleshooting.,111915*********235350,A Google user,5.66.2,2023-07-18 03:52:25+00:00,6
1,215137,"Always having maintenance, and sometimes automatically logging out and too long to receive the authentication code",114832*********452158,A Google user,5.58.2,2022-11-18 03:06:55+00:00,0
1,97824,i cant open my gsave..pls fix this.,101914*********807658,A Google user,5.42.0,2021-08-03 00:07:55+00:00,0
1,117703,Lagi nalng need update bago magamit un gcash nakkabwsit na,109525*********445613,A Google user,5.44.1,2021-10-08 06:27:20+00:00,0
1,159983,Always update,106792*********839945,A Google user,5.51.0,2022-04-08 10:04:57+00:00,0
1,147168,Wala puro maintenance awit,113201*********046706,A Google user,5.50.0,2022-03-03 08:16:29+00:00,0
